gene_IDs,DMSO,BPA
ENSG00000259705,2.487696505,2.600698233
ENSG00000234378,4.294158287,3.450842266
ENSG00000187003,3.006812251,2.597158557
ENSG00000102349,3.896698361,3.160572633
ENSG00000228221,3.000460674,1.586462209
ENSG00000206573,7.287641471,7.22804885
ENSG00000151461,9.511591163,9.396070432
ENSG00000234127,7.499493226,7.425617666
ENSG00000139842,6.678008557,6.326662823
ENSG00000170615,4.751243624,4.719830014
ENSG00000256013,4.425878527,4.294114884
ENSG00000138496,7.632612841,7.743867955
ENSG00000273033,7.715609789,7.58318429
ENSG00000119509,3.898201984,4.082149659
ENSG00000283703,2.655758594,2.423303862
ENSG00000234506,6.49395397,5.355455475
ENSG00000172775,8.422865449,8.462230201
ENSG00000128815,4.913394073,4.337366702
ENSG00000131373,10.60275071,10.64643501
ENSG00000285853,12.23868763,12.19305869
ENSG00000237836,2.322543696,2.74965517
ENSG00000175895,7.967069621,7.923941894
ENSG00000245060,6.232133298,6.034097728
ENSG00000182872,9.712710448,9.742966388
ENSG00000147601,7.471446003,7.402993894
ENSG00000172789,2.788835995,2.250227848
ENSG00000255020,6.453064911,6.217431014
ENSG00000100276,6.846690287,7.059022818
ENSG00000112699,5.660670607,5.892868081
ENSG00000111832,10.2789671,10.23235979
ENSG00000205560,7.38856008,7.722486387
ENSG00000130382,11.47291707,11.58720518
ENSG00000180929,2.990641712,3.524633206
ENSG00000155090,7.913144899,7.916637257
ENSG00000163798,9.298964453,9.229218669
ENSG00000065427,10.22712098,10.16651223
ENSG00000114771,8.785651101,8.769625032
ENSG00000236838,3.043718903,3.560886947
ENSG00000105355,6.206200785,6.324721308
ENSG00000018408,5.281018194,5.303208962
ENSG00000272674,7.269274225,7.333627516
ENSG00000144959,7.735902447,7.740499715
ENSG00000126524,9.494238363,9.426634634
ENSG00000253351,0.748289102,2.207461455
ENSG00000038358,10.47514554,10.50192051
ENSG00000076555,10.46097249,10.34362681
ENSG00000147677,13.03227345,13.05971813
ENSG00000069248,2.045317639,2.412525045
ENSG00000127564,7.820829368,7.95944182
ENSG00000116833,3.285320825,3.784123893
ENSG00000171680,9.260522886,9.36489566
ENSG00000239445,4.32613275,4.374384431
ENSG00000259092,5.139110867,5.577842756
ENSG00000263004,7.395095704,7.196116185
ENSG00000145632,9.578287075,9.56869294
ENSG00000132688,5.608499635,5.603665787
ENSG00000117479,7.850837856,7.691127944
ENSG00000267317,9.392203073,9.328920254
ENSG00000126233,4.214583943,4.373512437
ENSG00000172955,5.212466589,5.127143863
ENSG00000160214,5.622146984,5.665485036
ENSG00000066084,6.844488643,6.906523899
ENSG00000172197,5.879615027,5.898312267
ENSG00000168675,7.233262917,7.198855122
ENSG00000157450,7.968127082,7.975438509
ENSG00000204822,11.6478201,11.69595966
ENSG00000123201,2.552288671,2.60383463
ENSG00000185567,4.961438241,5.213814899
ENSG00000140718,9.400492357,9.525386815
ENSG00000136048,6.602160392,6.751214849
ENSG00000141543,11.01751748,11.13849075
ENSG00000156030,7.041971128,7.082714276
ENSG00000112335,12.03022039,12.02918513
ENSG00000122547,7.733721576,7.861819432
ENSG00000146425,11.27898467,11.28258456
ENSG00000187713,10.01458911,9.971953359
ENSG00000060558,5.114011606,4.152503512
ENSG00000223979,7.931336818,7.611874175
ENSG00000101109,6.960279344,6.840502447
ENSG00000101310,8.067086583,8.183112874
ENSG00000115255,12.15748407,12.08146944
ENSG00000275212,3.23023594,3.108294641
ENSG00000186468,9.352771379,9.301676183
ENSG00000166508,5.26825322,5.332642687
ENSG00000170092,4.063653786,3.9442133
ENSG00000170312,5.665528782,5.908235475
ENSG00000151491,8.99224113,8.7820477
ENSG00000231290,3.527076983,3.481220955
ENSG00000230366,4.64222868,4.421081893
ENSG00000136720,9.043422321,8.997888226
ENSG00000107371,7.450137012,7.433051801
ENSG00000260133,3.105706888,2.794743661
ENSG00000248098,10.40434695,10.41350836
ENSG00000141527,3.039159738,2.311019285
ENSG00000169840,4.982274291,4.04739343
ENSG00000185386,8.425732551,8.557550431
ENSG00000145241,7.038876474,6.874644095
ENSG00000068354,5.006008133,4.967432081
ENSG00000135457,4.76553004,4.724721616
ENSG00000117450,13.72975815,13.80249204
ENSG00000235731,0.883744273,2.797319655
ENSG00000162772,6.544890137,6.977605359
ENSG00000134996,9.221018532,9.099674127
ENSG00000111752,2.713565236,3.142657774
ENSG00000153250,6.465838718,6.476176749
ENSG00000141642,7.565850556,7.569333476
ENSG00000143742,9.378247596,9.361611754
ENSG00000263586,4.204910131,5.119243202
ENSG00000225546,6.784478186,6.82458924
ENSG00000163286,9.181517722,9.406465103
ENSG00000117245,4.149701156,4.800500656
ENSG00000182648,5.992890489,6.439047035
ENSG00000166979,7.405707746,7.510351528
ENSG00000169662,6.784839367,6.864329888
ENSG00000250673,1.319328156,2.278599219
ENSG00000167977,3.984712127,4.473692977
ENSG00000224091,3.187789277,3.570333906
ENSG00000163468,12.02231415,11.96771573
ENSG00000164163,8.219256864,8.208139654
ENSG00000033122,3.81491821,5.512641268
ENSG00000107372,11.90524271,11.79280329
ENSG00000170860,1.821058186,2.14781086
ENSG00000124098,2.971055877,3.36242324
ENSG00000151631,3.532758548,3.473293757
ENSG00000196678,4.688678488,4.854842261
ENSG00000233694,3.95662989,4.581449578
ENSG00000236393,1.931176572,5.09885077
ENSG00000265739,4.067579284,4.235023755
ENSG00000102401,7.430138374,7.340641369
ENSG00000282565,3.322442791,3.970886107
ENSG00000235131,2.469043013,2.69424697
ENSG00000259728,2.35433147,2.56762639
ENSG00000213237,7.307371396,6.837772058
ENSG00000163959,3.479238254,3.417188994
ENSG00000176340,13.99588697,14.0544585
ENSG00000171425,6.113422712,6.084824083
ENSG00000227036,4.423979025,4.374857421
ENSG00000008394,14.46343491,14.52915658
ENSG00000109181,12.41139433,12.57967986
ENSG00000140563,5.843419903,6.014440494
ENSG00000288573,5.382676171,5.346271676
ENSG00000235908,2.29914842,2.618815715
ENSG00000163820,8.693147442,8.837676135
ENSG00000136485,9.022864074,9.173877139
ENSG00000165730,5.554987181,5.39949494
ENSG00000100399,4.444459689,4.482094358
ENSG00000109519,8.775307594,8.758042695
ENSG00000226508,4.525284437,4.212610492
ENSG00000119487,6.841665352,6.718879129
ENSG00000172840,9.386429852,9.364812525
ENSG00000100604,3.680210583,3.77979355
ENSG00000167881,7.521490924,7.64039444
ENSG00000125257,4.010141244,3.989349179
ENSG00000184584,8.548625781,8.624348003
ENSG00000143952,7.973692264,7.966489409
ENSG00000080200,6.164540059,6.091472159
ENSG00000234776,5.462549428,5.392147943
ENSG00000105085,8.311991179,8.276947521
ENSG00000240922,3.106637132,3.68000893
ENSG00000198556,5.387691291,5.496655154
ENSG00000146938,10.96884861,10.93914116
ENSG00000223614,2.984763897,2.624961947
ENSG00000170854,5.005283566,4.977251472
ENSG00000070495,6.171604406,6.181152983
ENSG00000256542,8.670494119,8.567836073
ENSG00000160991,3.276667065,3.468593893
ENSG00000111144,11.25442297,11.43440235
ENSG00000138193,8.15686003,8.244134479
ENSG00000126215,14.86270276,15.06392887
ENSG00000132305,3.715353901,4.090926056
ENSG00000223572,6.647868079,7.003890941
ENSG00000205336,5.341693595,5.526891089
ENSG00000065361,7.1500314,7.209507898
ENSG00000164211,7.879411228,7.787229516
ENSG00000232586,3.474186744,3.337485806
ENSG00000250337,3.317184078,3.65108078
ENSG00000178952,12.00602033,12.0664054
ENSG00000100311,1.9736767,2.316048364
ENSG00000141668,3.745626734,3.84668511
ENSG00000186283,7.841845182,7.857677774
ENSG00000088930,7.322219506,7.379977298
ENSG00000143842,8.189303054,7.991644985
ENSG00000103343,6.049630117,6.160644036
ENSG00000174365,6.022572008,6.13824014
ENSG00000088367,9.061726186,8.963231351
ENSG00000282059,5.543329592,6.90067482
ENSG00000241058,5.840189481,6.023487576
ENSG00000168488,12.11437391,12.14227607
ENSG00000185758,2.196806025,3.025646582
ENSG00000197536,3.029881237,3.535499027
ENSG00000264112,8.292259261,8.552921937
ENSG00000231721,5.876427568,5.951549955
ENSG00000168843,8.283050659,8.17401748
ENSG00000214837,10.17694646,10.28205006
ENSG00000187535,6.669237716,6.715291553
ENSG00000061656,5.94856526,5.812093137
ENSG00000244411,2.816886025,3.409752468
ENSG00000144566,9.630474371,9.595302217
ENSG00000256967,4.347534877,4.309919563
ENSG00000133678,7.967461237,7.961194286
ENSG00000250934,4.823268352,4.491491034
ENSG00000140675,5.626301772,5.645749819
ENSG00000175600,6.989939839,7.173308876
ENSG00000162909,12.26124641,12.28628196
ENSG00000130684,4.922425765,5.268015558
ENSG00000280789,7.104108282,7.126980884
ENSG00000016391,8.536893004,8.664411707
ENSG00000188573,6.219222372,6.080022046
ENSG00000171222,7.81512007,7.921053737
ENSG00000133872,12.34216654,12.3060532
ENSG00000225793,2.914661291,2.651708759
ENSG00000119013,12.65071132,12.64854749
ENSG00000250486,3.224851307,3.157839913
ENSG00000165626,6.397421819,6.379723137
ENSG00000270647,9.925198618,10.13926131
ENSG00000100564,8.762370605,8.696981384
ENSG00000104897,8.597729669,8.527780898
ENSG00000130023,8.507555274,8.612997328
ENSG00000230438,4.677275636,4.523521695
ENSG00000166340,10.36162063,10.28310099
ENSG00000116668,4.75441821,4.573903177
ENSG00000103034,4.111706169,3.650049935
ENSG00000151247,5.976008617,5.991627723
ENSG00000227036,6.567160929,6.741282068
ENSG00000138028,7.105090445,6.845153721
ENSG00000125249,6.281488425,6.218849365
ENSG00000160294,8.53057569,8.653297013
ENSG00000008441,6.486973407,6.323697592
ENSG00000132670,9.629248884,9.656805987
ENSG00000107282,6.959190451,6.994044597
ENSG00000245248,6.093449442,5.897622742
ENSG00000186806,4.383795472,4.554954386
ENSG00000253806,4.575640623,4.403802271
ENSG00000187766,6.241760546,5.853359844
ENSG00000234690,2.96947532,2.786164724
ENSG00000150990,7.584440876,7.612806659
ENSG00000115392,6.176443368,6.225782275
ENSG00000147601,9.344422391,9.226990908
ENSG00000225733,7.923752527,7.798120503
ENSG00000100557,2.184083241,2.618455829
ENSG00000101974,5.938268168,6.008707267
ENSG00000175893,2.940657684,2.913676554
ENSG00000113272,6.048620821,6.13676853
ENSG00000245848,10.27272367,10.24914461
ENSG00000165775,8.111323462,8.103381437
ENSG00000105516,6.415269164,6.560064601
ENSG00000107485,4.286631537,4.340353544
ENSG00000136895,5.894067691,6.081332637
ENSG00000186148,8.609745805,8.46379471
ENSG00000154529,2.827247143,3.118241426
ENSG00000067208,5.302161665,4.914240323
ENSG00000159166,8.164982414,8.147453582
ENSG00000197943,7.882972382,6.898683855
ENSG00000159640,8.040118227,8.17997527
ENSG00000241563,5.83969071,6.288080089
ENSG00000159714,3.821110729,3.896597045
ENSG00000112773,8.508915755,8.4162567
ENSG00000000457,6.602809106,6.620748695
ENSG00000224078,6.665296484,6.74307983
ENSG00000204592,13.56992118,13.61045631
ENSG00000232070,4.23619249,4.645584205
ENSG00000013583,10.47307407,10.4408351
ENSG00000084070,8.275036911,8.314444278
ENSG00000183305,11.06990379,11.10134538
ENSG00000106049,10.38148409,10.40125232
ENSG00000231510,3.060778298,3.708046446
ENSG00000162981,5.198505649,5.128639788
ENSG00000226853,5.803925614,5.705412735
ENSG00000143653,12.57311626,12.51905727
ENSG00000234435,1.07829536,2.860599924
ENSG00000179818,4.883023081,5.132784656
ENSG00000139180,8.357024879,8.360863577
ENSG00000168077,3.770132092,3.832275392
ENSG00000168062,5.872975563,5.772447493
ENSG00000131446,4.051530138,3.987044411
ENSG00000183248,7.063135878,7.08231355
ENSG00000251165,6.719905066,6.822616076
ENSG00000188389,5.234938306,5.352138895
ENSG00000221837,4.76470841,4.837696015
ENSG00000150054,4.164793158,3.975597269
ENSG00000076043,11.38957263,11.36520178
ENSG00000099968,5.032505747,4.905541826
ENSG00000137161,6.18403837,6.252738721
ENSG00000198420,7.466318121,7.422749699
ENSG00000026103,8.221304488,8.242350818
ENSG00000100347,10.23328934,10.28824606
ENSG00000115963,7.48501841,7.535698041
ENSG00000177463,4.869206763,4.741441673
ENSG00000235703,4.385117544,4.398627971
ENSG00000063438,6.731052364,6.892364418
ENSG00000124641,2.456548909,2.654031439
ENSG00000251364,2.507079709,2.697301597
ENSG00000204104,8.013025317,8.109194402
ENSG00000153832,6.094007312,6.190047143
ENSG00000196747,4.222509234,4.436036798
ENSG00000090006,5.676688755,5.62767771
ENSG00000248627,4.350536535,4.233463526
ENSG00000062582,13.16009787,13.1844785
ENSG00000234608,10.40754043,10.3973578
ENSG00000198924,7.700527768,7.732382213
ENSG00000174500,3.625190014,2.543339133
ENSG00000053254,9.075345906,9.046022659
ENSG00000005206,3.311562958,3.088751325
ENSG00000215421,3.608738314,3.464784442
ENSG00000178761,7.336536503,6.045401043
ENSG00000185100,10.5560556,10.5851799
ENSG00000139263,6.517078876,6.540811824
ENSG00000283984,7.029727989,6.804489367
ENSG00000144134,10.23405981,10.2243123
ENSG00000204713,10.28477765,10.37923608
ENSG00000170608,4.429858299,4.363657541
ENSG00000182446,6.217070448,6.310249127
ENSG00000232762,3.517810583,3.218798362
ENSG00000179593,4.79393895,4.377169117
ENSG00000232053,4.06518495,3.852839006
ENSG00000264569,4.587992652,4.556486023
ENSG00000267605,4.09850867,3.921731602
ENSG00000233258,5.174805741,3.943915308
ENSG00000285077,2.674026754,2.852304348
ENSG00000129465,2.922967626,1.83228913
ENSG00000138678,8.340013298,8.338370459
ENSG00000169660,11.19887219,11.24872832
ENSG00000254452,2.604672311,2.922138157
ENSG00000171735,9.827795622,9.739089904
ENSG00000179031,3.291884311,3.355643962
ENSG00000132874,4.509607229,4.044198123
ENSG00000115053,12.28711197,12.31214242
ENSG00000175170,5.499024095,5.103533675
ENSG00000141469,6.320716988,6.382178981
ENSG00000173614,6.086247379,6.093191885
ENSG00000228794,4.211286082,4.091471642
ENSG00000166275,8.11154987,8.059028983
ENSG00000254042,0.832237766,2.339638827
ENSG00000253479,3.117320508,6.336359893
ENSG00000168288,11.33767334,11.33472203
ENSG00000173818,5.129931187,5.083087729
ENSG00000221983,13.86097231,13.87963136
ENSG00000145439,9.291343784,9.270426119
ENSG00000230415,10.25111274,10.24085746
ENSG00000268061,3.8614502,3.878624318
ENSG00000205106,6.868108003,6.904822168
ENSG00000263293,5.937885308,6.090382946
ENSG00000149016,6.324206471,6.302221097
ENSG00000163110,7.259809069,7.256660349
ENSG00000089094,3.083019228,2.892710322
ENSG00000119900,7.174786043,7.204159633
ENSG00000164056,6.868029758,6.856042115
ENSG00000162702,8.034169717,8.115067942
ENSG00000130766,7.572478922,7.574957868
ENSG00000232211,2.029460849,2.69100792
ENSG00000109670,7.562051004,7.545389858
ENSG00000124191,3.560090767,4.209345763
ENSG00000163558,7.926271735,7.872510403
ENSG00000117543,8.447930384,8.441999765
ENSG00000049130,7.422654398,7.347669823
ENSG00000185250,3.692237248,3.356860758
ENSG00000139734,4.195851234,4.028617805
ENSG00000215131,1.720724025,3.004343398
ENSG00000187624,6.054586966,5.949761365
ENSG00000286272,5.772198559,5.838962155
ENSG00000250230,2.366623143,5.283412563
ENSG00000248473,2.514962757,3.0561556
ENSG00000204231,7.983454131,8.08152605
ENSG00000166451,8.40867701,8.249133245
ENSG00000230490,2.549743714,2.441197643
ENSG00000164975,2.626871728,2.77898376
ENSG00000257337,4.892633308,5.241820574
ENSG00000164008,9.350379366,9.227747753
ENSG00000204310,9.397054617,9.366097116
ENSG00000173457,11.48544057,11.51257318
ENSG00000188738,5.503360043,5.430051687
ENSG00000198752,10.10738028,10.03227079
ENSG00000204653,4.28873222,4.409216292
ENSG00000147403,14.17402126,14.23449945
ENSG00000172809,14.82075664,14.78753504
ENSG00000073331,13.61052391,13.82524279
ENSG00000101945,3.437427569,3.52631165
ENSG00000112964,8.945022371,8.995246573
ENSG00000157800,2.455057817,2.3856424
ENSG00000122026,11.40658712,11.22276206
ENSG00000236966,3.348546964,2.982531404
ENSG00000267319,7.899111537,7.839140628
ENSG00000253251,4.873081957,5.105359443
ENSG00000072134,3.693887526,3.416019016
ENSG00000272909,4.790799688,4.662223578
ENSG00000093217,4.537202067,4.766036814
ENSG00000182446,11.29347324,11.31293614
ENSG00000211891,7.292535139,6.582742271
ENSG00000146701,11.95402346,11.95533183
ENSG00000196912,5.432721873,5.524580167
ENSG00000198373,7.03831971,7.098562339
ENSG00000176046,13.26450257,13.27202552
ENSG00000070882,8.84861226,9.011409388
ENSG00000105974,11.93108448,12.00150167
ENSG00000246339,5.165280091,5.667016753
ENSG00000164615,3.628620362,3.845251145
ENSG00000226925,6.707420472,6.324909255
ENSG00000183148,6.278074718,6.35409859
ENSG00000229282,5.021005976,4.603468389
ENSG00000232084,7.473165555,7.162468812
ENSG00000180855,3.747061316,4.082619237
ENSG00000254004,4.944827793,4.702370287
ENSG00000106714,5.005129785,5.307901677
ENSG00000165810,4.387740612,4.434996237
ENSG00000168395,7.557210948,7.664592246
ENSG00000162736,11.66134252,11.72941913
ENSG00000157315,6.177928758,6.092189658
ENSG00000149761,10.56385867,10.62560315
ENSG00000243232,1.942388723,2.73767794
ENSG00000270765,2.541805484,2.880218034
ENSG00000183470,4.329833608,4.198747151
ENSG00000207233,6.7259258,6.360877969
ENSG00000034677,6.907192774,7.052884624
ENSG00000197558,7.568928038,5.811242846
ENSG00000186812,6.984574769,7.058157807
ENSG00000126698,7.374289953,7.34442637
ENSG00000160182,4.919626795,5.739498341
ENSG00000229613,2.917666301,3.3520288
ENSG00000126778,5.698894893,5.613111467
ENSG00000132623,4.592997611,4.586387187
ENSG00000141977,3.587188357,4.114156112
ENSG00000133316,8.105569353,7.797499923
ENSG00000124006,9.161423511,9.407579284
ENSG00000141252,5.099941823,5.060682779
ENSG00000229873,7.010188634,7.190042077
ENSG00000245164,8.86183882,8.990121838
ENSG00000232528,2.996201882,3.149905216
ENSG00000135744,15.48323959,15.42819786
ENSG00000223883,0.282342905,1.708994834
ENSG00000155252,7.725951694,7.748380583
ENSG00000066651,5.670172344,5.666265015
ENSG00000229869,2.346837626,1.921279842
ENSG00000147010,5.233018539,4.874766096
ENSG00000277778,13.47001051,13.37823333
ENSG00000166681,13.47212278,13.47422059
ENSG00000197321,6.263289628,6.17907357
ENSG00000255515,4.45770126,4.239708271
ENSG00000139291,6.972967504,6.842090889
ENSG00000196188,3.394721969,3.14558442
ENSG00000117533,4.986770013,4.949650671
ENSG00000165164,3.059755636,3.229858731
ENSG00000198915,2.133589075,1.7722499
ENSG00000105808,8.440147348,8.415671745
ENSG00000198947,6.942262653,6.851482166
ENSG00000228010,4.94703449,4.646733293
ENSG00000005238,4.319766345,4.702070135
ENSG00000255595,2.831704312,3.13796767
ENSG00000162062,5.784278817,6.061323188
ENSG00000261432,4.649077111,4.974360517
ENSG00000134287,2.422022972,2.567687764
ENSG00000258573,2.502021029,2.210224641
ENSG00000065923,4.808851427,4.641965733
ENSG00000156170,6.485781797,6.508777073
ENSG00000268061,4.182138666,4.124992115
ENSG00000163535,3.827139142,4.116360526
ENSG00000122787,6.849369899,6.69676819
ENSG00000183576,6.309096786,6.244948059
ENSG00000176055,6.727862923,6.958557549
ENSG00000136937,3.649709981,3.252288235
ENSG00000163453,3.580328286,3.588391325
ENSG00000141030,10.12842528,10.10241657
ENSG00000105643,9.756134457,9.745279471
ENSG00000187094,3.99500228,4.051154517
ENSG00000170807,2.800243023,2.043928353
ENSG00000064607,8.018653515,8.273345655
ENSG00000143344,7.194048134,7.170928953
